Order Number,Line Number,Order Date,Delivery Date,Customer Name,Customer Gender,Customer Country,Customer Age,Store Name,Product Name,Color,Brand,Category,Subcategory,Quantity,Unit Price,Net Price,Unit Cost,Currency Code,Exchange Rate
292125,1,2017-12-30,2017-12-30,Jamie Parkes,Male,United Kingdom,44,Contoso Store Dungannon and South Tyrone,Contoso DVD 12-Inch Player Portable M400 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,233.987,233.987,107.601,GBP,0.7398
329211,2,2019-01-05,2019-01-05,Victoria Carson,Female,Australia,30,Contoso Store Australian Capital Territory,Contoso DVD 12-Inch Player Portable M400 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,179.99,160.1911,82.77,AUD,1.4197
328810,1,2019-01-01,2019-01-01,Ernestina Olivera,Female,Canada,50,Contoso Store Newfoundland and Labrador,Contoso DVD 12-Inch Player Portable M400 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,179.99,158.3912,82.77,CAD,1.3629
325902,2,2018-12-03,2018-12-04,Dennis Ferguson,Male,Canada,44,Online store,Contoso DVD 12-Inch Player Portable M400 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,179.99,167.3907,82.77,CAD,1.3176
319801,1,2018-10-03,2018-10-09,Bessie Ingram,Female,Canada,31,Online store,Contoso DVD 12-Inch Player Portable M400 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,179.99,179.99,82.77,CAD,1.2833
308204,0,2018-06-09,2018-06-12,William Brown,Male,Canada,81,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,109.99,100.0909,56.08,CAD,1.2995
353902,0,2019-09-09,2019-09-14,Joel Barrow,Male,Australia,22,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,109.99,97.8911,56.08,AUD,1.4562
305808,0,2018-05-16,2018-05-21,Georgia Gillan,Female,Australia,28,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,108.8901,56.08,AUD,1.3358
296502,2,2018-02-12,2018-02-12,Stephanie Ancher,Female,Australia,30,Contoso Store Tasmania,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,142.987,122.9688,72.904,AUD,1.2758
278100,2,2017-08-12,2017-08-12,Scott West,Male,United Kingdom,33,Contoso Store Dungannon and South Tyrone,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,5,142.987,125.8285,72.904,GBP,0.7705
328110,0,2018-12-25,2018-12-29,Lewis Brookes,Male,United Kingdom,33,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,104.4905,56.08,GBP,0.7893
334111,0,2019-02-23,2019-02-23,Jantje Elderhorst,Male,Netherlands,38,Contoso Store Friesland,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,109.99,108.8901,56.08,EUR,0.883
361703,0,2019-11-26,2019-11-28,Alfredina Siciliano,Female,Italy,79,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,109.99,109.99,56.08,EUR,0.9074
327300,1,2018-12-17,2018-12-22,Laura McFarland,Female,Canada,42,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,109.99,97.8911,56.08,CAD,1.3393
340900,0,2019-05-02,2019-05-02,Colette LaGrande,Female,France,62,Contoso Store Limousin,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,5,109.99,109.99,56.08,EUR,0.8919
356402,0,2019-10-04,2019-10-08,Jordana van der Rest,Female,Netherlands,70,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,109.99,56.08,EUR,0.9108
314502,0,2018-08-11,2018-08-11,Nancy Williams,Female,Canada,43,Contoso Store Nunavut,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,109.99,101.1908,56.08,CAD,1.3095
319700,0,2018-10-02,2018-10-04,Roberta Diaz,Female,Canada,39,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,109.99,100.0909,56.08,CAD,1.2817
361301,0,2019-11-22,2019-11-26,Vitomir Cindric,Male,United States,67,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,109.99,107.7902,56.08,USD,1
296501,0,2018-02-12,2018-02-12,Sarah Johnson,Female,United States,70,Contoso Store Oregon,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,7,142.987,132.9779,72.904,USD,1
356200,0,2019-10-02,2019-10-02,Maria Sears,Female,United States,34,Contoso Store Connecticut,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,109.99,56.08,USD,1
364405,0,2019-12-23,2019-12-26,Joe Ronald,Male,United States,61,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,98.991,56.08,USD,1
370704,0,2020-02-24,2020-02-26,Juan Faulkner,Male,United States,76,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,109.99,95.6913,56.08,USD,1
314001,1,2018-08-06,2018-08-07,Mathew Kingsley,Male,United States,82,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,100.0909,56.08,USD,1
276005,1,2017-07-22,2017-07-22,Larry Maio,Male,United States,54,Contoso Store West Virginia,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,142.987,124.3986,72.904,USD,1
293501,0,2018-01-13,2018-01-14,Joseph Wiley,Male,United States,71,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,142.987,127.2584,72.904,USD,1
273802,2,2017-06-30,2017-06-30,Eugene Hohn,Male,United States,31,Contoso Store Connecticut,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,9,142.987,135.8376,72.904,USD,1
341106,1,2019-05-04,2019-05-07,Lewis Pittman,Male,United States,53,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,97.8911,56.08,USD,1
360701,2,2019-11-16,2019-11-16,James Webster,Male,United States,68,Contoso Store Maine,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,7,109.99,97.8911,56.08,USD,1
278001,1,2017-08-11,2017-08-11,Ross Mack,Male,United States,33,Contoso Store West Virginia,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,142.987,127.2584,72.904,USD,1
363906,5,2019-12-18,2019-12-19,Arlene Morrison,Female,United States,56,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,109.99,109.99,56.08,USD,1
353006,0,2019-08-31,2019-09-03,Frank Eberhart,Male,Germany,46,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,100.0909,56.08,EUR,0.9061
330502,4,2019-01-18,2019-01-19,Juliane Köhler,Female,Germany,26,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,109.99,103.3906,56.08,EUR,0.877
323202,2,2018-11-06,2018-11-08,Clara Cable,Female,United States,28,Online store,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,109.99,102.2907,56.08,USD,1
324902,4,2018-11-23,2018-11-23,Melissa Rogers,Female,United States,58,Contoso Store Maine,Contoso DVD 7-Inch Player Portable E200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,6,109.99,100.0909,56.08,USD,1
352100,0,2019-08-22,2019-08-27,Margo Vaca,Female,United States,49,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,259.99,259.99,86.14,USD,1
292505,2,2018-01-03,2018-01-05,Anne Bunger,Female,United States,57,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,6,337.987,337.987,111.982,USD,1
328205,2,2018-12-26,2018-12-26,Ashley Ramey,Female,United States,22,Contoso Store South Carolina,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,8,259.99,259.99,86.14,USD,1
287802,0,2017-11-17,2017-11-17,June Sousa,Female,United States,62,Contoso Store Washington DC,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,337.987,304.1883,111.982,USD,1
274601,1,2017-07-08,2017-07-08,Lori Allen,Female,United States,39,Contoso Store New Hampshire,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,337.987,337.987,111.982,USD,1
353705,3,2019-09-07,2019-09-10,Milla Andersen,Female,United States,67,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,259.99,228.7912,86.14,USD,1
295609,0,2018-02-03,2018-02-05,Mandy Glockner,Female,Germany,46,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,4,337.987,337.987,111.982,EUR,0.8005
317003,0,2018-09-05,2018-09-11,Dominik Cole,Male,Germany,23,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,259.99,228.7912,86.14,EUR,0.8634
318507,0,2018-09-20,2018-09-20,Maria Nichols,Female,United States,69,Contoso Store South Dakota,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,7,259.99,257.3901,86.14,USD,1
317605,0,2018-09-11,2018-09-14,Anthony Baird,Male,United States,81,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,259.99,226.1913,86.14,USD,1
364909,0,2019-12-28,2019-12-30,Joseph Payne,Male,United States,42,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,4,259.99,259.99,86.14,USD,1
287601,1,2017-11-15,2017-11-16,Michael Nitz,Male,United States,19,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,337.987,337.987,111.982,USD,1
340803,1,2019-05-01,2019-05-05,Eric Ranson,Male,United States,64,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,259.99,259.99,86.14,USD,1
319603,0,2018-10-01,2018-10-05,Randall Williams,Male,United States,58,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,259.99,231.3911,86.14,USD,1
351603,2,2019-08-17,2019-08-17,Clayton Sullivan,Male,United States,33,Contoso Store New Mexico,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,259.99,239.1908,86.14,USD,1
311502,2,2018-07-12,2018-07-18,Jose McCord,Male,United States,37,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,259.99,233.991,86.14,USD,1
324108,0,2018-11-15,2018-11-17,Gina McBride,Female,United States,53,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,259.99,259.99,86.14,USD,1
333700,0,2019-02-19,2019-02-20,Martim Rocha,Male,United States,49,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,259.99,226.1913,86.14,USD,1
281303,2,2017-09-13,2017-09-15,Trevor Pack,Male,United States,65,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,337.987,337.987,111.982,USD,1
294210,0,2018-01-20,2018-01-24,John Fowler,Male,Canada,36,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,337.987,337.987,111.982,CAD,1.2441
324804,2,2018-11-22,2018-11-25,Cyanne Kruizinga,Female,Netherlands,80,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,259.99,259.99,86.14,EUR,0.877
298800,1,2018-03-07,2018-03-09,Rhys Hunt,Male,United Kingdom,83,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,337.987,337.987,111.982,GBP,0.7209
315201,0,2018-08-18,2018-08-19,Alicia Burgess,Female,United Kingdom,61,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,259.99,223.5914,86.14,GBP,0.7864
347703,1,2019-07-09,2019-07-11,Nathan Ling,Male,Australia,68,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,6,259.99,223.5914,86.14,AUD,1.4426
272401,0,2017-06-16,2017-06-16,Charlie McCaughey,Male,Australia,31,Contoso Store Tasmania,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,337.987,337.987,111.982,AUD,1.3149
343101,2,2019-05-24,2019-05-25,Harrison Potter,Male,Australia,34,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,259.99,259.99,86.14,AUD,1.4486
297100,0,2018-02-18,2018-02-22,Rachel Cochran,Female,Australia,76,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,5,337.987,310.948,111.982,AUD,1.2592
296310,2,2018-02-10,2018-02-10,Keira Heap,Female,Australia,46,Contoso Store Western Australia,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,5,337.987,337.987,111.982,AUD,1.2809
287503,0,2017-11-14,2017-11-14,Hamish Grieve,Male,Australia,44,Contoso Store Victoria,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,337.987,337.987,111.982,AUD,1.3079
285502,0,2017-10-25,2017-10-25,Don Lavoie,Male,Canada,69,Contoso Store Newfoundland and Labrador,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,4,337.987,334.6071,111.982,CAD,1.2697
329503,1,2019-01-08,2019-01-10,Blanche Via,Female,Canada,24,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,7,259.99,249.5904,86.14,CAD,1.3294
330606,3,2019-01-19,2019-01-22,Lori Rhodes,Female,Canada,26,Online store,Contoso DVD 14-Inch Player Portable L100 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,7,259.99,231.3911,86.14,CAD,1.3273
358403,0,2019-10-24,2019-10-26,Ashley Rendon,Female,Canada,46,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,289.99,289.99,96.08,CAD,1.3071
358901,4,2019-10-29,2019-11-01,Donald Coughlin,Male,Canada,65,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,289.99,289.99,96.08,CAD,1.3056
328403,1,2018-12-28,2018-12-28,Julie Carnes,Female,Canada,50,Contoso Store Newfoundland and Labrador,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,5,289.99,260.991,96.08,CAD,1.3621
291804,3,2017-12-27,2017-12-27,James Noel,Male,Canada,74,Contoso Store Nunavut,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,7,376.987,376.987,124.904,CAD,1.2634
352902,0,2019-08-30,2019-09-01,Hamish Farncomb,Male,Australia,26,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,289.99,289.99,96.08,AUD,1.4859
341506,0,2019-05-08,2019-05-11,Harrison De Little,Male,Australia,66,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,289.99,275.4905,96.08,AUD,1.4272
310002,1,2018-06-27,2018-06-30,Jared Casey,Male,Canada,76,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,4,289.99,289.99,96.08,CAD,1.3295
345303,0,2019-06-15,2019-06-16,Maryse Chrétien,Female,France,41,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,289.99,255.1912,96.08,EUR,0.8877
323503,2,2018-11-09,2018-11-09,Kevin Anderson,Male,Canada,22,Contoso Store New Brunswick,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,289.99,255.1912,96.08,CAD,1.3193
296900,0,2018-02-16,2018-02-16,Daniel Crowell,Male,United States,65,Contoso Store Nebraska,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,376.987,376.987,124.904,USD,1
370805,2,2020-02-25,2020-02-29,George Busch,Male,United States,83,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,9,289.99,263.8909,96.08,USD,1
284100,1,2017-10-11,2017-10-13,Clarence Kendrick,Male,United States,60,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,8,376.987,327.9786,124.904,USD,1
287101,1,2017-11-10,2017-11-13,Miloslav Gábor,Male,United States,55,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,376.987,331.7485,124.904,USD,1
297718,1,2018-02-24,2018-02-24,Mae Silva,Female,United States,62,Contoso Store Rhode Island,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,7,376.987,350.5979,124.904,USD,1
305105,1,2018-05-09,2018-05-09,James Hanson,Male,United States,72,Contoso Store Idaho,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,289.99,255.1912,96.08,USD,1
325303,2,2018-11-27,2018-11-27,Michael Garcia,Male,United States,65,Contoso Store New Hampshire,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,9,289.99,266.7908,96.08,USD,1
333809,2,2019-02-20,2019-02-22,Derek Myles,Male,United States,83,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,289.99,289.99,96.08,USD,1
350601,0,2019-08-07,2019-08-07,Petra Lemann,Female,Germany,24,Contoso Store Brandenburg,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,5,289.99,255.1912,96.08,EUR,0.8927
319303,0,2018-09-28,2018-10-01,Leonie Möller,Female,Germany,30,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,289.99,289.99,96.08,EUR,0.8639
358603,2,2019-10-26,2019-10-28,Stephanie Krüger,Female,Germany,52,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,289.99,289.99,96.08,EUR,0.9003
318202,0,2018-09-17,2018-09-18,Torsten Muench,Male,Germany,68,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,1,289.99,252.2913,96.08,EUR,0.8568
293903,2,2018-01-17,2018-01-17,Zoe Curtis,Female,United Kingdom,76,Contoso Store Armagh,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,376.987,376.987,124.904,GBP,0.7258
367900,1,2020-01-27,2020-01-27,Caitlin Fletcher,Female,United Kingdom,28,Contoso Store Armagh,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,289.99,275.4905,96.08,GBP,0.7652
284402,4,2017-10-14,2017-10-14,Andrea Jurišic,Female,United States,59,Contoso Store Utah,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,376.987,376.987,124.904,USD,1
327108,2,2018-12-15,2018-12-15,Terri Green,Female,United States,76,Contoso Store Nevada,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,289.99,289.99,96.08,USD,1
357001,0,2019-10-10,2019-10-14,Jennifer Acevedo,Female,United States,53,Online store,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,3,289.99,281.2903,96.08,USD,1
291603,0,2017-12-25,2017-12-25,Larissa Gomes,Female,United States,32,Contoso Store Utah,Contoso DVD 15-Inch Player Portable L200 Silver,Silver,Contoso,"Music, Movies and Audio Books",Movie DVD,2,376.987,331.7485,124.904,USD,1
296806,1,2018-02-15,2018-02-15,Elizabeth Martinková,Female,United States,20,Contoso Store Nevada,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,207.987,207.987,95.641,USD,1
370204,0,2020-02-19,2020-02-20,Clare Hansen,Female,United States,44,Online store,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,159.99,142.3911,73.57,USD,1
366300,2,2020-01-11,2020-01-12,Annette Han,Female,United States,46,Online store,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,159.99,137.5914,73.57,USD,1
368102,1,2020-01-29,2020-01-29,Sue Murph,Female,United States,23,Contoso Store North Dakota,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,5,159.99,147.1908,73.57,USD,1
359705,5,2019-11-06,2019-11-07,Ralf Winkel,Male,Germany,20,Online store,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,7,159.99,159.99,73.57,EUR,0.9017
318402,0,2018-09-19,2018-09-19,Gracie Neece,Female,United States,72,Contoso Store North Dakota,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,159.99,140.7912,73.57,USD,1
341301,1,2019-05-06,2019-05-06,Walter Flores,Male,United States,34,Contoso Store Connecticut,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,159.99,145.5909,73.57,USD,1
291419,2,2017-12-23,2017-12-23,Silvio Horvatincic,Male,United States,31,Contoso Store Alaska,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,207.987,183.0285,95.641,USD,1
292516,1,2018-01-03,2018-01-03,Travis Cacho,Male,United States,25,Contoso Store Arkansas,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,207.987,183.0285,95.641,USD,1
322700,0,2018-11-01,2018-11-01,Fedora Ávila,Female,United States,29,Contoso Store Connecticut,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,159.99,143.991,73.57,USD,1
305700,0,2018-05-15,2018-05-15,Virginia Martines,Female,United States,53,Contoso Store Nebraska,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,159.99,139.1913,73.57,USD,1
314704,1,2018-08-13,2018-08-18,Anna Ouellette,Female,United States,43,Online store,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,7,159.99,159.99,73.57,USD,1
319402,0,2018-09-29,2018-10-04,Svatopluk Kovár,Male,United States,57,Online store,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,159.99,150.3906,73.57,USD,1
311603,1,2018-07-13,2018-07-16,Gustave Caron,Male,France,42,Online store,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,159.99,140.7912,73.57,EUR,0.8589
354203,2,2019-09-12,2019-09-14,Priscillia Hink,Female,Netherlands,71,Online store,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,159.99,155.1903,73.57,EUR,0.9122
328407,1,2018-12-28,2018-12-30,Christina Koolstra,Female,Netherlands,71,Online store,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,159.99,147.1908,73.57,EUR,0.8731
327803,0,2018-12-22,2018-12-23,Molly Boyer,Female,Australia,53,Online store,Contoso DVD 9-Inch Player Portable M300 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,5,159.99,159.99,73.57,AUD,1.4089
364710,0,2019-12-26,2020-01-01,Abigail Dashwood,Female,Australia,71,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,179.99,179.99,82.77,AUD,1.4458
367501,0,2020-01-23,2020-01-23,Charles Tildesley,Male,Australia,53,Contoso Store Western Australia,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,5,179.99,179.99,82.77,AUD,1.456
361900,0,2019-11-28,2019-11-29,Matthew Ward,Male,Canada,64,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,179.99,163.7909,82.77,CAD,1.3289
293307,0,2018-01-11,2018-01-11,Harriet Ford,Female,Canada,60,Contoso Store New Brunswick,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,4,233.987,208.2484,107.601,CAD,1.256
315705,5,2018-08-23,2018-08-23,Adam Newman,Male,United Kingdom,47,Contoso Store Ayrshire,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,7,179.99,156.5913,82.77,GBP,0.7762
